timestamp,open_price,high_price,low_price,close_price,volume
2025-06-26 12:00:00,0.0905100,0.1482000,0.0905100,0.1171400,2251855495
2025-06-26 13:00:00,0.1171000,0.1180000,0.0945300,0.0946800,2880500781
2025-06-26 14:00:00,0.0946900,0.0986000,0.0861500,0.0891600,3301719717
2025-06-26 15:00:00,0.0891600,0.0944000,0.0885000,0.0927100,1626448735
2025-06-26 16:00:00,0.0927100,0.1076500,0.0888000,0.0984900,2892766904
2025-06-26 17:00:00,0.0985100,0.0995000,0.0896800,0.0899200,1257530531
2025-06-26 18:00:00,0.0899300,0.0907100,0.0832100,0.0861400,1577892783
2025-06-26 19:00:00,0.0861300,0.0913700,0.0842400,0.0886700,969539751
2025-06-26 20:00:00,0.0886700,0.0916400,0.0872800,0.0889600,636945594
2025-06-26 21:00:00,0.0889500,0.0912900,0.0880000,0.0904500,402126506
2025-06-26 22:00:00,0.0904500,0.0944900,0.0898100,0.0907600,625402488
2025-06-26 23:00:00,0.0907800,0.0937300,0.0903200,0.0935100,368004505
2025-06-27 00:00:00,0.0935000,0.0941800,0.0815400,0.0821600,1018167599
2025-06-27 01:00:00,0.0821500,0.0844300,0.0808000,0.0832200,592510803
2025-06-27 02:00:00,0.0832300,0.0865800,0.0825800,0.0845900,410940142
2025-06-27 03:00:00,0.0846000,0.0849300,0.0791000,0.0806800,585685211
2025-06-27 04:00:00,0.0806900,0.0818900,0.0775000,0.0809600,615737875
2025-06-27 05:00:00,0.0809700,0.0823500,0.0790100,0.0801900,313110951
2025-06-27 06:00:00,0.0802000,0.0817000,0.0789400,0.0802100,325847094
2025-06-27 07:00:00,0.0802300,0.0826600,0.0796200,0.0821600,407333695
2025-06-27 08:00:00,0.0821700,0.0851500,0.0809000,0.0835700,802178460
2025-06-27 09:00:00,0.0835600,0.0906900,0.0829600,0.0867500,875231865
2025-06-27 10:00:00,0.0867700,0.0890000,0.0855200,0.0881700,562882309
2025-06-27 11:00:00,0.0881600,0.0882800,0.0821800,0.0853800,606984726
2025-06-27 12:00:00,0.0853700,0.0854000,0.0820000,0.0829500,435453749
2025-06-27 13:00:00,0.0829500,0.0846700,0.0816100,0.0842000,368887978
2025-06-27 14:00:00,0.0842000,0.0842900,0.0804900,0.0817400,356525665
2025-06-27 15:00:00,0.0817500,0.0820900,0.0790000,0.0812700,373451927
