timestamp,open_price,high_price,low_price,close_price,volume
2025-07-07 09:00:00,0.1660000,0.1980000,0.1436000,0.1871000,124204310
2025-07-07 10:00:00,0.1870000,0.2015000,0.1723000,0.1739000,246905289
2025-07-07 11:00:00,0.1740000,0.1748000,0.1550000,0.1591000,159398366
2025-07-07 12:00:00,0.1590000,0.1592000,0.1454000,0.1488000,114153434
2025-07-07 13:00:00,0.1487000,0.1632000,0.1430000,0.1556000,95802289
2025-07-07 14:00:00,0.1557000,0.1650000,0.1505000,0.1575000,62547785
2025-07-07 15:00:00,0.1575000,0.1629000,0.1501000,0.1590000,47652967
2025-07-07 16:00:00,0.1589000,0.1650000,0.1545000,0.1621000,41190086
2025-07-07 17:00:00,0.1621000,0.1829000,0.1582000,0.1721000,65701017
2025-07-07 18:00:00,0.1720000,0.1813000,0.1590000,0.1675000,76013723
2025-07-07 19:00:00,0.1674000,0.1775000,0.1668000,0.1737000,39157481
2025-07-07 20:00:00,0.1738000,0.1804000,0.1636000,0.1723000,38068971
2025-07-07 21:00:00,0.1722000,0.1759000,0.1641000,0.1675000,27082052
2025-07-07 22:00:00,0.1676000,0.1744000,0.1660000,0.1699000,20662618
2025-07-07 23:00:00,0.1699000,0.1719000,0.1570000,0.1604000,27227527
2025-07-08 00:00:00,0.1604000,0.1727000,0.1565000,0.1632000,46005701
2025-07-08 01:00:00,0.1632000,0.1641000,0.1511000,0.1535000,37734524
2025-07-08 02:00:00,0.1536000,0.1759000,0.1527000,0.1667000,57233604
2025-07-08 03:00:00,0.1666000,0.1697000,0.1638000,0.1684000,28878010
2025-07-08 04:00:00,0.1682000,0.1962000,0.1672000,0.1939000,107428967
2025-07-08 05:00:00,0.1939000,0.2080000,0.1801000,0.1851000,163935729
2025-07-08 06:00:00,0.1850000,0.2034000,0.1822000,0.1996000,79283116
2025-07-08 07:00:00,0.1997000,0.2141000,0.1908000,0.1999000,152128871
2025-07-08 08:00:00,0.1997000,0.2020000,0.1907000,0.1935000,76812020
2025-07-08 09:00:00,0.1935000,0.1967000,0.1889000,0.1945000,50953997
2025-07-08 10:00:00,0.1946000,0.2012000,0.1926000,0.1993000,56479960
2025-07-08 11:00:00,0.1993000,0.2035000,0.1920000,0.1977000,68464396
2025-07-08 12:00:00,0.1976000,0.2079000,0.1947000,0.2055000,92956875
2025-07-08 13:00:00,0.2055000,0.2188000,0.2021000,0.2167000,174493289
2025-07-08 14:00:00,0.2168000,0.2229000,0.1960000,0.2016000,184206308
2025-07-08 15:00:00,0.2016000,0.2093000,0.1971000,0.2081000,100692547
2025-07-08 16:00:00,0.2081000,0.2087000,0.2001000,0.2025000,55904832
2025-07-08 17:00:00,0.2025000,0.2083000,0.1979000,0.2061000,58436582
2025-07-08 18:00:00,0.2062000,0.2071000,0.1982000,0.2046000,36531053
2025-07-08 19:00:00,0.2045000,0.2076000,0.1917000,0.1997000,68205972
2025-07-08 20:00:00,0.1998000,0.2031000,0.1954000,0.2022000,40283064
2025-07-08 21:00:00,0.2021000,0.2133000,0.2016000,0.2054000,58287356
2025-07-08 22:00:00,0.2053000,0.2083000,0.2034000,0.2047000,18856676
2025-07-08 23:00:00,0.2046000,0.2090000,0.2008000,0.2019000,18254239
2025-07-09 00:00:00,0.2019000,0.2079000,0.1956000,0.1999000,42315989
2025-07-09 01:00:00,0.1999000,0.2167000,0.1973000,0.2050000,58911004
2025-07-09 02:00:00,0.2051000,0.2080000,0.1973000,0.2006000,37068275
2025-07-09 03:00:00,0.2005000,0.2126000,0.1967000,0.2094000,49138947
2025-07-09 04:00:00,0.2093000,0.2094000,0.1995000,0.2079000,41581457
2025-07-09 05:00:00,0.2078000,0.2135000,0.2044000,0.2123000,43812024
2025-07-09 06:00:00,0.2122000,0.2159000,0.2084000,0.2120000,33598310
2025-07-09 07:00:00,0.2120000,0.2470000,0.2065000,0.2312000,148140998
2025-07-09 08:00:00,0.2311000,0.2397000,0.2194000,0.2385000,84684927
2025-07-09 09:00:00,0.2385000,0.2479000,0.2291000,0.2350000,84632752
2025-07-09 10:00:00,0.2349000,0.2426000,0.2256000,0.2341000,61767625
2025-07-09 11:00:00,0.2342000,0.2378000,0.2276000,0.2356000,33552659
2025-07-09 12:00:00,0.2355000,0.2395000,0.2317000,0.2336000,36344156
2025-07-09 13:00:00,0.2337000,0.2443000,0.2327000,0.2366000,42686568
2025-07-09 14:00:00,0.2366000,0.2574000,0.2341000,0.2476000,110141790
2025-07-09 15:00:00,0.2476000,0.2600000,0.2463000,0.2550000,71699102
2025-07-09 16:00:00,0.2550000,0.2868000,0.2492000,0.2823000,147036043
2025-07-09 17:00:00,0.2822000,0.2944000,0.2677000,0.2770000,145012979
2025-07-09 18:00:00,0.2771000,0.2854000,0.2721000,0.2746000,58667877
2025-07-09 19:00:00,0.2747000,0.2950000,0.2743000,0.2885000,75705612
2025-07-09 20:00:00,0.2887000,0.2905000,0.2748000,0.2786000,61731686
2025-07-09 21:00:00,0.2787000,0.3360000,0.2750000,0.3311000,164442372
2025-07-09 22:00:00,0.3312000,0.3405000,0.3099000,0.3137000,114302389
2025-07-09 23:00:00,0.3136000,0.3177000,0.2807000,0.2987000,112378152
2025-07-10 00:00:00,0.2987000,0.3157000,0.2965000,0.3107000,72418874
2025-07-10 01:00:00,0.3108000,0.3284000,0.2986000,0.3278000,62757695
2025-07-10 02:00:00,0.3279000,0.3769000,0.3174000,0.3632000,121975978
2025-07-10 03:00:00,0.3631000,0.3984000,0.3534000,0.3664000,124439245
2025-07-10 04:00:00,0.3665000,0.3735000,0.3450000,0.3580000,59988610
2025-07-10 05:00:00,0.3581000,0.3670000,0.3520000,0.3594000,39757790
2025-07-10 06:00:00,0.3595000,0.3752000,0.3450000,0.3636000,52370006
2025-07-10 07:00:00,0.3636000,0.3733000,0.3534000,0.3657000,46221545
2025-07-10 08:00:00,0.3657000,0.3800000,0.3563000,0.3722000,52192948
2025-07-10 09:00:00,0.3722000,0.3886000,0.3164000,0.3505000,215930963
2025-07-10 10:00:00,0.3506000,0.4200000,0.3480000,0.4019000,154475196
2025-07-10 11:00:00,0.4022000,0.4430000,0.3930000,0.4390000,156071120
2025-07-10 12:00:00,0.4393000,0.4487000,0.4157000,0.4455000,157608257
2025-07-10 13:00:00,0.4455000,0.4588000,0.4171000,0.4440000,115816041
2025-07-10 14:00:00,0.4440000,0.4448000,0.3978000,0.4112000,96532257
