timestamp,open_price,high_price,low_price,close_price,volume
2025-06-14 00:00:00,0.0102400,0.0103480,0.0101670,0.0103110,34365746
2025-06-14 01:00:00,0.0103110,0.0103700,0.0102960,0.0103600,19115271
2025-06-14 02:00:00,0.0103610,0.0104120,0.0102060,0.0103230,33091710
2025-06-14 03:00:00,0.0103210,0.0104200,0.0102870,0.0104160,29971069
2025-06-14 04:00:00,0.0104160,0.0104680,0.0102890,0.0104190,17901283
2025-06-14 05:00:00,0.0104200,0.0105060,0.0103840,0.0104880,16113793
2025-06-14 06:00:00,0.0104870,0.0104870,0.0103070,0.0104100,29451240
2025-06-14 07:00:00,0.0104130,0.0104700,0.0103150,0.0104190,25328894
2025-06-14 08:00:00,0.0104180,0.0106060,0.0103570,0.0105770,43866922
2025-06-14 09:00:00,0.0105810,0.0105830,0.0102760,0.0103020,53930381
2025-06-14 10:00:00,0.0103020,0.0103850,0.0102900,0.0103680,16549046
2025-06-14 11:00:00,0.0103670,0.0103900,0.0102060,0.0103220,14824896
2025-06-14 12:00:00,0.0103220,0.0103220,0.0101450,0.0102860,40421653
2025-06-14 13:00:00,0.0102830,0.0103770,0.0102440,0.0103700,24339334
2025-06-14 14:00:00,0.0103700,0.0103870,0.0103100,0.0103660,22857548
2025-06-14 15:00:00,0.0103650,0.0103650,0.0100790,0.0101580,43138156
2025-06-14 16:00:00,0.0101580,0.0102830,0.0101000,0.0101450,28429484
2025-06-14 17:00:00,0.0101450,0.0102000,0.0100930,0.0101170,9885305
2025-06-14 18:00:00,0.0101150,0.0101290,0.0100280,0.0100910,9788902
2025-06-14 19:00:00,0.0100920,0.0101220,0.0100320,0.0100320,5501883
2025-06-14 20:00:00,0.0100310,0.0100310,0.0098160,0.0099680,20188394
2025-06-14 21:00:00,0.0099690,0.0099760,0.0098010,0.0099510,17068909
2025-06-14 22:00:00,0.0099510,0.0100110,0.0099060,0.0099760,6920302
2025-06-14 23:00:00,0.0099740,0.0099740,0.0098890,0.0099140,7903164
2025-06-15 00:00:00,0.0099140,0.0102620,0.0099140,0.0100610,62457111
2025-06-15 01:00:00,0.0100610,0.0101030,0.0099800,0.0099970,14092782
2025-06-15 02:00:00,0.0099970,0.0100970,0.0099860,0.0100820,10312566
2025-06-15 03:00:00,0.0100830,0.0101860,0.0100830,0.0101120,11968889
2025-06-15 04:00:00,0.0101130,0.0102060,0.0101130,0.0101410,7309043
2025-06-15 05:00:00,0.0101440,0.0101760,0.0101260,0.0101460,5925699
2025-06-15 06:00:00,0.0101510,0.0101950,0.0100890,0.0100980,24404106
2025-06-15 07:00:00,0.0100970,0.0101480,0.0100630,0.0100970,12743252
2025-06-15 08:00:00,0.0100910,0.0103710,0.0100910,0.0103470,19198285
