timestamp,open_price,high_price,low_price,close_price,volume
2025-06-14 00:00:00,0.851000,0.871000,0.848000,0.864000,2602587.7
2025-06-14 01:00:00,0.864000,0.864000,0.848000,0.851000,2221114.3
2025-06-14 02:00:00,0.850000,0.852000,0.843000,0.846000,1585030.0
2025-06-14 03:00:00,0.846000,0.851000,0.836000,0.842000,1980100.2
2025-06-14 04:00:00,0.843000,0.846000,0.831000,0.837000,1730731.4
2025-06-14 05:00:00,0.836000,0.851000,0.833000,0.849000,2559008.9
2025-06-14 06:00:00,0.850000,0.852000,0.843000,0.848000,2167564.7
2025-06-14 07:00:00,0.848000,0.858000,0.840000,0.852000,1778676.3
2025-06-14 08:00:00,0.852000,0.864000,0.844000,0.861000,2295605.0
2025-06-14 09:00:00,0.861000,0.866000,0.852000,0.859000,2463686.3
2025-06-14 10:00:00,0.859000,0.863000,0.855000,0.858000,1769830.2
2025-06-14 11:00:00,0.858000,0.863000,0.852000,0.856000,1386346.0
2025-06-14 12:00:00,0.856000,0.857000,0.848000,0.857000,1659133.9
2025-06-14 13:00:00,0.856000,0.856000,0.837000,0.838000,4113360.0
2025-06-14 14:00:00,0.837000,0.844000,0.828000,0.836000,2575781.1
2025-06-14 15:00:00,0.835000,0.837000,0.802000,0.808000,4826837.6
2025-06-14 16:00:00,0.808000,0.825000,0.795000,0.803000,6676673.9
2025-06-14 17:00:00,0.803000,0.819000,0.803000,0.812000,2772484.6
2025-06-14 18:00:00,0.811000,0.830000,0.803000,0.806000,3388017.1
2025-06-14 19:00:00,0.806000,0.813000,0.798000,0.800000,1762617.9
2025-06-14 20:00:00,0.800000,0.807000,0.789000,0.801000,2066911.3
2025-06-14 21:00:00,0.801000,0.814000,0.796000,0.813000,1222986.1
2025-06-14 22:00:00,0.812000,0.815000,0.808000,0.814000,1031246.0
2025-06-14 23:00:00,0.815000,0.823000,0.810000,0.818000,1520285.2
2025-06-15 00:00:00,0.817000,0.828000,0.811000,0.818000,2201916.9
2025-06-15 01:00:00,0.817000,0.823000,0.814000,0.823000,1247756.3
2025-06-15 02:00:00,0.822000,0.828000,0.816000,0.822000,1807953.7
2025-06-15 03:00:00,0.822000,0.826000,0.817000,0.822000,1007040.8
2025-06-15 04:00:00,0.821000,0.827000,0.819000,0.825000,1101029.5
2025-06-15 05:00:00,0.824000,0.835000,0.819000,0.832000,1887163.8
2025-06-15 06:00:00,0.831000,0.832000,0.822000,0.823000,1716238.9
2025-06-15 07:00:00,0.822000,0.828000,0.818000,0.820000,2091945.4
2025-06-15 08:00:00,0.820000,0.825000,0.816000,0.819000,1283465.3
2025-06-15 09:00:00,0.819000,0.820000,0.812000,0.815000,1959407.0
2025-06-15 10:00:00,0.815000,0.834000,0.815000,0.831000,1887897.2
2025-06-15 11:00:00,0.831000,0.835000,0.822000,0.829000,1688310.3
2025-06-15 12:00:00,0.829000,0.833000,0.825000,0.831000,1546547.3
2025-06-15 13:00:00,0.830000,0.831000,0.814000,0.816000,2411092.2
2025-06-15 14:00:00,0.815000,0.816000,0.792000,0.811000,4965543.2
2025-06-15 15:00:00,0.811000,0.812000,0.793000,0.801000,2526251.1
2025-06-15 16:00:00,0.801000,0.803000,0.788000,0.797000,3072592.8
2025-06-15 17:00:00,0.796000,0.807000,0.791000,0.805000,2681897.9
2025-06-15 18:00:00,0.805000,0.805000,0.795000,0.802000,1730815.4
2025-06-15 19:00:00,0.802000,0.806000,0.799000,0.806000,1420979.0
2025-06-15 20:00:00,0.805000,0.806000,0.798000,0.806000,1299230.6
2025-06-15 21:00:00,0.805000,0.811000,0.800000,0.805000,1328367.9
2025-06-15 22:00:00,0.805000,0.844000,0.803000,0.839000,3837408.7
2025-06-15 23:00:00,0.839000,0.864000,0.837000,0.860000,5893972.9
2025-06-16 00:00:00,0.860000,0.897000,0.840000,0.863000,16137212.8
2025-06-16 01:00:00,0.863000,0.870000,0.849000,0.863000,5060738.1
2025-06-16 02:00:00,0.864000,0.877000,0.857000,0.861000,3231418.4
2025-06-16 03:00:00,0.861000,0.866000,0.845000,0.855000,3123405.3
2025-06-16 04:00:00,0.856000,0.875000,0.855000,0.870000,2203789.6
2025-06-16 05:00:00,0.869000,0.876000,0.861000,0.869000,2472336.1
2025-06-16 06:00:00,0.869000,0.870000,0.859000,0.862000,1794286.2
