timestamp,open_price,high_price,low_price,close_price,volume
2025-06-14 00:00:00,7.000,7.270,6.915,6.954,2319566.9
2025-06-14 01:00:00,6.953,7.037,6.871,6.885,627595.2
2025-06-14 02:00:00,6.885,6.930,6.856,6.898,383873.5
2025-06-14 03:00:00,6.898,6.984,6.891,6.943,383329.9
2025-06-14 04:00:00,6.942,6.978,6.909,6.935,305031.9
2025-06-14 05:00:00,6.934,7.170,6.908,7.065,1085548.1
2025-06-14 06:00:00,7.065,7.092,6.978,7.004,471222.0
2025-06-14 07:00:00,7.005,7.047,6.960,7.016,391684.5
2025-06-14 08:00:00,7.015,7.016,6.903,6.945,543189.8
2025-06-14 09:00:00,6.945,6.995,6.923,6.942,390507.4
2025-06-14 10:00:00,6.941,6.971,6.906,6.911,346574.3
2025-06-14 11:00:00,6.911,6.949,6.907,6.931,259816.5
2025-06-14 12:00:00,6.931,7.066,6.916,7.002,843593.7
2025-06-14 13:00:00,6.999,7.045,6.945,6.965,515884.1
2025-06-14 14:00:00,6.965,6.980,6.920,6.928,336182.2
2025-06-14 15:00:00,6.928,6.960,6.799,6.849,855300.1
2025-06-14 16:00:00,6.850,6.915,6.741,6.761,758858.3
2025-06-14 17:00:00,6.761,6.815,6.716,6.754,606583.6
2025-06-14 18:00:00,6.754,6.790,6.627,6.703,797407.7
2025-06-14 19:00:00,6.704,6.805,6.696,6.740,550299.0
2025-06-14 20:00:00,6.740,6.749,6.678,6.728,483641.6
2025-06-14 21:00:00,6.729,6.829,6.698,6.794,559760.4
2025-06-14 22:00:00,6.795,6.847,6.787,6.805,290653.9
2025-06-14 23:00:00,6.805,6.876,6.798,6.808,303765.6
2025-06-15 00:00:00,6.808,6.872,6.807,6.830,352335.3
2025-06-15 01:00:00,6.829,6.838,6.783,6.810,417757.8
2025-06-15 02:00:00,6.811,6.850,6.787,6.792,295887.7
2025-06-15 03:00:00,6.791,6.836,6.777,6.813,279305.4
2025-06-15 04:00:00,6.813,6.889,6.810,6.860,339607.3
2025-06-15 05:00:00,6.859,6.942,6.835,6.924,433993.6
2025-06-15 06:00:00,6.924,6.931,6.854,6.876,421108.1
